17093,Xelaev18022982m.g,Xetrov90011789m.L,PDE4B
17094,Xelaev18022983m.g,lepr.L,LEPR
17095,Xelaev18022984m.g,leprot.L,LEPROT
17096,Xelaev18022985m.g,dnajc6.L,DNAJC6
17097,Xelaev18022986m.g,ak4.L,LOC733394
17098,Xelaev18022987m.g,jak1.L,JAK1
17099,Xelaev18022988m.g,Xelaev18022988m.g,Xelaev18022988m.g
17100,Xelaev18022989m.g,raver2.L,RAVER2
17101,Xelaev18022990m.g,cachd1.L,CACHD1
17102,Xelaev18022991m.g,Xelaev18022991m.g,Xelaev18022991m.g
17103,Xelaev18022992m.g,ube2u.L,UBE2U
17104,Xelaev18022993m.g,ror1.L,ROR1
17105,Xelaev18022994m.g,Xelaev18022994m.g,TMEM111
17106,Xelaev18022995m.g,pgm1.L,LOC414455
17107,Xelaev18022996m.g,itgb3bp.L,ITGB3BP
17108,Xelaev18022997m.g,alg6.L,ALG6
17109,Xelaev18022999m.g,foxd3.L,FOXD3-A
17110,Xelaev18023000m.g,Xelaev18023000m.g,Xelaev18023000m.g
17111,Xelaev18023001m.g,Xelaev18023001m.g,Xelaev18023001m.g
17112,Xelaev18023002m.g,atg4c.L,ATG4C
17113,Xelaev18023003m.g,dock6-like.L,DOCK7
17114,Xelaev18023004m.g,angptl3.L,ANGPTL3
17115,Xelaev18023005m.g,kank4.L,ANKRD38
17116,Xelaev18023006m.g,Xelaev18023006m.g,Xelaev18023006m.g
17117,Xelaev18023007m.g,inadl.L,LOC100036704
17118,Xelaev18023008m.g,tm2d1.L,TM2D1
17119,Xelaev18023009m.g,Xelaev18023009m.g,Xelaev18023009m.g
17120,Xelaev18023010m.g,nfia.L,NFIA
17121,Xelaev18023012m.g,frem1.L,FREM1
17122,Xelaev18023013m.g,c1orf87.L,C1ORF87
17123,Xelaev18023014m.g,psma4.L,MGC132180
17124,Xelaev18023015m.g,hook1.L,HOOK1
17125,Xelaev18023016m.g,loc100145035.L,LOC100145035
17126,Xelaev18023017m.g,fggy.L,FGGY
17127,Xelaev18023018m.g,Xelaev18023018m.g,Xelaev18023018m.g
17128,Xelaev18023019m.g,jun.L,C-JUN
17129,Xelaev18023020m.g,loc100497775.L,ANK2
17130,Xelaev18023021m.g,loc100126638.L,LOC100126638
17131,Xelaev18023022m.g,Xelaev18023022m.g,MYSM1
17132,Xelaev18023024m.g,Xelaev18023024m.g,MGC98825
17133,Xelaev18023025m.g,oma1.L,OMA1
17134,Xelaev18023026m.g,dab1.L,DAB1
17135,Xelaev18023027m.g,Xelaev18023027m.g,SUCLA2
17136,Xelaev18023028m.g,c8b.L,C8B
17137,Xelaev18023030m.g,c8a.L,C8A
17138,Xelaev18023031m.g,loc100493579-like.L,FYB2
17139,Xelaev18023032m.g,prkaa2.L,PRKAA2
17140,Xelaev18023033m.g,Xelaev18023033m.g,Xelaev18023033m.g
17141,Xelaev18023034m.g,ppap2b.L,PLPP3
17142,Xelaev18023035m.g,Xelaev18023035m.g,Xelaev18023035m.g
17143,Xelaev18023036m.g,usp24.L,USP24
17144,Xelaev18023037m.g,Xelaev18023037m.g,PIF1
17145,Xelaev18023038m.g,loc100493425.L,FAM183A
17146,Xelaev18023040m.g,ebna1bp2.L,EBNA1BP2
17147,Xelaev18023041m.g,wdr65.L,CFAP57
17148,Xelaev18023042m.g,tmem125.L,TMEM125
17149,Xelaev18023043m.g,lrrc19.L,C1ORF210
17150,Xelaev18023044m.g,tie1.L,TIE1
17151,Xelaev18023045m.g,mpl.L,C-MPL
17152,Xelaev18023046m.g,loc100496512.L,loc100496512.L
17153,Xelaev18023047m.g,Xelaev18023047m.g,Xelaev18023047m.g
17154,Xelaev18023049m.g,cdc20.L,LOC398044
17155,Xelaev18023050m.g,elovl1.L,ELOVL1
17156,Xelaev18023051m.g,med8.L,MED8-A
17157,Xelaev18023052m.g,c1orf84.L,SZT2
17158,Xelaev18023053m.g,Xetrov90007667m.L,Xetrov90007667m.L
17159,Xelaev18023054m.g,hyi.L,HYI
17160,Xelaev18023055m.g,Xetrov90011713m.L,Xetrov90011713m.L
17161,Xelaev18023058m.g,ptprf.L,PTPRF
17162,Xelaev18023059m.g,kdm4a.L,KDM4A
17163,Xelaev18023060m.g,st3gal3-like.L,ST3GAL-III
17164,Xelaev18023061m.g,artn.L,ARTN
17165,Xelaev18023062m.g,ipo13.L,IPO13
17166,Xelaev18023063m.g,Xetrov90011706m.L,Xetrov90011706m.L
17167,Xelaev18023064m.g,kissr2.L,KISSR
17168,Xelaev18023065m.g,dph2.L,DPH2
17169,Xelaev18023066m.g,tmem69.L,TMEM69
17170,Xelaev18023067m.g,ipp.L,IPP
17171,Xelaev18023068m.g,gpbp1l1.L,LOC733322
17172,Xelaev18023069m.g,ccdc17.L,CCDC17
17173,Xelaev18023070m.g,nasp.L,N1
17174,Xelaev18023071m.g,akr1a1.L,AKR1A1
17175,Xelaev18023072m.g,prdx1.L,MGC83501
17176,Xelaev18023073m.g,mmachc.L,LOC100127331
17177,Xelaev18023074m.g,loc100492755-like.L,CCDC159
17178,Xelaev18023075m.g,loc100492579.L,loc100492579.L
17179,Xelaev18023076m.g,hectd3.L,HECTD3
17180,Xelaev18023077m.g,urod.L,MGC82980
17181,Xelaev18023078m.g,zswim5.L,ZSWIM5
17182,Xelaev18023079m.g,Xelaev18023079m.g,Xelaev18023079m.g
17183,Xelaev18023080m.g,sepp1-like.L,SEPP1-LIKE
17184,Xelaev18023081m.g,mutyh.L,MUTYH
17185,Xelaev18023082m.g,toe1.L,TOE1
17186,Xelaev18023083m.g,tesk2.L,TESK2
17187,Xelaev18023084m.g,eif2b3.L,EIF2B3
17188,Xelaev18023085m.g,ptch2.L,PTCH1
17189,Xelaev18023086m.g,btbd19.L,BTBD19
17190,Xelaev18023087m.g,plk3.L,PLX3
17191,Xelaev18023088m.g,loc101732938.L,TLR8
17192,Xelaev18023089m.g,best4.L,BEST4
17193,Xelaev18023090m.g,rps8.L,RPS8
17194,Xelaev18023091m.g,kif2c.L,KIF2C
17195,Xelaev18023092m.g,c1orf228.L,LOC100037073
17196,Xelaev18023093m.g,Xelaev18023093m.g,Xelaev18023093m.g
17197,Xelaev18023094m.g,tmem53.L,TMEM53-B
17198,Xelaev18023095m.g,rnf220.1.L,RNF220.1
17199,Xelaev18023096m.g,Xelaev18023096m.g,Xelaev18023096m.g
17200,Xelaev18023097m.g,eri3.L,LOC100049744
17201,Xelaev18023098m.g,Xelaev18023098m.g,Xelaev18023098m.g
17202,Xelaev18023099m.g,Xelaev18023099m.g,Xelaev18023099m.g
17203,Xelaev18023100m.g,Xelaev18023100m.g,Xelaev18023100m.g
17204,Xelaev18023101m.g,Xelaev18023101m.g,Xelaev18023101m.g
17205,Xelaev18023102m.g,dmap1.L,DMAP1
17206,Xelaev18023103m.g,Xelaev18023103m.g,XBIKLF
17207,Xelaev18023104m.g,Xetrov90012649m.L,Xetrov90012649m.L
17208,Xelaev18023105m.g,slc6a9.L,SLC6A9
17209,Xelaev18023107m.g,Xelaev18023107m.g,Xelaev18023107m.g
17210,Xelaev18023108m.g,ccdc24.L,CCDC24
17211,Xelaev18023109m.g,vwc2l.2.L,VWC2L.2
17212,Xelaev18023110m.g,b4galt2.L,B4GALT2
17213,Xelaev18023111m.g,Xelaev18023111m.g,Xelaev18023111m.g
17214,Xelaev18023112m.g,Xelaev18023112m.g,Xelaev18023112m.g
17215,Xelaev18023113m.g,atp6v0b.L,ATP6V0B
17216,Xelaev18023114m.g,folr4.L,LOC100135193
17217,Xelaev18023115m.g,mast2.L,LOC779595
17218,Xelaev18023116m.g,pik3r3.L,PIK3R3
17219,Xelaev18023117m.g,Xelaev18023117m.g,Xelaev18023117m.g
17220,Xelaev18023118m.g,tspan1.L,TSPAN1
17221,Xelaev18023119m.g,pomgnt1.L,POMGNT1
17222,Xelaev18023120m.g,lurap1.L,LURAP1
17223,Xelaev18023121m.g,Xelaev18023121m.g,Xelaev18023121m.g
17224,Xelaev18023122m.g,Xelaev18023122m.g,Xelaev18023122m.g
17225,Xelaev18023123m.g,lrrc41.L,LRRC41
17226,Xelaev18023124m.g,uqcrh.L,UQCRH
17227,Xelaev18023125m.g,nsun4.L,NSUN4
17228,Xelaev18023126m.g,faah.3.L,FAAH.3
17229,Xelaev18023127m.g,dmbx1.L,DMBX1
17230,Xelaev18023128m.g,kncn.L,KNCN
17231,Xelaev18023129m.g,mknk1.L,MKNK1
17232,Xelaev18023130m.g,mob3c.L,MOB3C
17233,Xelaev18023131m.g,ccnb1.2.L,CCNB1
17234,Xelaev18023132m.g,efcab14.L,EFCAB14
17235,Xelaev18023133m.g,Xelaev18023133m.g,LOC100487918
17236,Xelaev18023134m.g,cyp4b1.L,CYP4B1.2
17237,Xelaev18023135m.g,cyp4b1.2.L,CYP4B1.2
17238,Xelaev18023136m.g,loc100487918.L,CYPXL301-A
17239,Xelaev18023137m.g,Xelaev18023137m.g,LOC100036876
17240,Xelaev18023138m.g,Xetrov90011866m.L,LOC100488227
17241,Xelaev18023139m.g,Xelaev18023139m.g,LOC100036876
17242,Xelaev18023140m.g,pdzk1ip1.L,PTEG
17243,Xelaev18023141m.g,tal1.L,TAL1
17244,Xelaev18023142m.g,stil.L,STIL
17245,Xelaev18023143m.g,cmpk1.L,CMPK1
17246,Xelaev18023144m.g,foxe3.L,LENS1-A
17247,Xelaev18023145m.g,foxd2.L,FOXD2
17248,Xelaev18023146m.g,trabd2b.L,TRABD2B
17249,Xelaev18023147m.g,slc5a9.L,SLC5A9
17250,Xelaev18023148m.g,spata6-like.L,SPATA6
17251,Xelaev18023149m.g,agbl4.L,AGBL4
17252,Xelaev18023150m.g,Xelaev18023150m.g,Xelaev18023150m.g
17253,Xelaev18023151m.g,Xelaev18023151m.g,Xelaev18023151m.g
17254,Xelaev18023152m.g,Xelaev18023152m.g,Xelaev18023152m.g
17255,Xelaev18023153m.g,Xelaev18023153m.g,BEND5
17256,Xelaev18023154m.g,Xetrov90011882m.L,AGBL4
17257,Xelaev18023155m.g,Xelaev18023155m.g,AGBL4
17258,Xelaev18023157m.g,elavl4.L,ELAVL4
17259,Xelaev18023162m.g,dmrta2.L,DMRTA2
17260,Xelaev18023163m.g,faf1.L,FAF1
17261,Xelaev18023164m.g,cdkn2c.L,CDKN2C
17262,Xelaev18023165m.g,rnf11.L,RNF11
17263,Xelaev18023166m.g,ttc39a.L,TTC39A
17264,Xelaev18023167m.g,eps15.L,EPS15
17265,Xelaev18023168m.g,loc100489027.L,CALR
17266,Xelaev18023169m.g,osbpl9.L,LOC496292
17267,Xelaev18023170m.g,nrdc.L,NRDC
17268,Xelaev18023171m.g,rab3b.L,RAB3B
17269,Xelaev18023172m.g,txndc12.L,LOC495430
17270,Xelaev18023173m.g,btf3l4.L,BTF3L4
17271,Xelaev18023174m.g,zfyve9.L,MADHIP-A
17272,Xelaev18023175m.g,Xelaev18023175m.g,Xelaev18023175m.g
17273,Xelaev18023176m.g,Xelaev18023176m.g,Xelaev18023176m.g
17274,Xelaev18023177m.g,cc2d1b.L,CC2D1B
17275,Xelaev18023178m.g,orc1.L,XORC1
17276,Xelaev18023179m.g,prpf38a.L,PRPF38A
17277,Xelaev18023180m.g,zcchc11.L,ZCCHC11
17278,Xelaev18023181m.g,gpx7.L,GPX7
17279,Xelaev18023182m.g,fam159a.L,SHISAL2A
17280,Xelaev18023183m.g,coa7.L,COA7-A
17281,Xelaev18023184m.g,zyg11b.L,ZYG-11
17282,Xelaev18023185m.g,echdc2.L,LOC100135206
17283,Xelaev18023186m.g,scp2.L,SCP2
17284,Xelaev18023187m.g,podn.L,PODN
17285,Xelaev18023188m.g,slc1a7.L,SLC1A7
17286,Xelaev18023189m.g,cpt2.L,CPT2
17287,Xelaev18023191m.g,Xelaev18023191m.g,LOC101734329
17288,Xelaev18023192m.g,magoh.L,MAGOH
17289,Xelaev18023193m.g,Xelaev18023193m.g,Xelaev18023193m.g
17290,Xelaev18023194m.g,lrp8.L,LRP8
17291,Xelaev18023195m.g,loc105947003.L,loc105947003.L
17292,Xelaev18023197m.g,ndc1.L,NDC1
17293,Xelaev18023198m.g,yipf1.L,YIPF1
17294,Xelaev18023199m.g,dio1.L,DIO1
17295,Xelaev18023200m.g,hspb11.L,HSPB11
17296,Xelaev18023201m.g,lrrc42.L,LRRC42
17297,Xelaev18023202m.g,ldlrad1.L,LDLRAD1
17298,Xelaev18023203m.g,tmem59.L,TMEM59
17299,Xelaev18023204m.g,Xelaev18023204m.g,Xelaev18023204m.g
17300,Xelaev18023205m.g,Xelaev18023205m.g,Xelaev18023205m.g
17301,Xelaev18023206m.g,Xelaev18023206m.g,Xelaev18023206m.g
17302,Xelaev18023207m.g,cdcp2.L,CDCP2
17303,Xelaev18023208m.g,loc100498184.L,TCTEX1D1
17304,Xelaev18023209m.g,mrpl37.L,LOC733390
17305,Xelaev18023210m.g,ssbp3.L,SSBP3
17306,Xelaev18023212m.g,acot11.L,ACOT11
17307,Xelaev18023213m.g,fam151a.L,LOC100145765
17308,Xelaev18023214m.g,ttc4.L,TTC4
17309,Xelaev18023215m.g,pars2.L,PARS2
17310,Xelaev18023216m.g,ttc22.L,TTC22
17311,Xelaev18023217m.g,lexm.L,LOC733356
17312,Xelaev18023218m.g,dhcr24.L,DHCR24
17313,Xelaev18023219m.g,bsnd.L,BSND
17314,Xelaev18023221m.g,pcsk9.L,PCSK9
17315,Xelaev18023222m.g,cenpl.L,cenpl.L
17316,Xelaev18023223m.g,dars2-like.L,DARS2
17317,Xelaev18023224m.g,rabgap1l.L,RABGAP1L
17318,Xelaev18023225m.g,Xelaev18023225m.g,Xelaev18023225m.g
17319,Xelaev18023226m.g,gpr52.L,GPR52
17320,Xelaev18023227m.g,Xelaev18023227m.g,Xelaev18023227m.g
17321,Xelaev18023228m.g,Xelaev18023228m.g,Xelaev18023228m.g
17322,Xelaev18023229m.g,Xelaev18023229m.g,PKC-DELTA1
17323,Xelaev18023230m.g,rc3h1.L,RC3H1
17324,Xelaev18023231m.g,Xelaev18023231m.g,Xelaev18023231m.g
17325,Xelaev18023232m.g,serpinc1.L,SERPINC1
17326,Xelaev18023233m.g,Xelaev18023233m.g,Xelaev18023233m.g
17327,Xelaev18023234m.g,zbtb37.L,ZBTB37
17328,Xelaev18023235m.g,cacybp.L,CACYBP
17329,Xelaev18023236m.g,tnn.L,TNN
17330,Xelaev18023237m.g,kiaa0040.L,kiaa0040.L
17331,Xelaev18023238m.g,tnr.L,TNR
17332,Xelaev18023239m.g,Xelaev18023239m.g,Xelaev18023239m.g
17333,Xelaev18023240m.g,Xelaev18023240m.g,Xelaev18023240m.g
17334,Xelaev18023241m.g,rfwd2.L,LOC100158422
17335,Xelaev18023242m.g,pappa2.L,PAPPA2
17336,Xelaev18023243m.g,astn1.L,ASTN1
17337,Xelaev18023244m.g,brinp2.L,BRINP2
17338,Xelaev18023245m.g,sec16b.L,SEC16B
17339,Xelaev18023246m.g,loc100488200.L,ABO
17340,Xelaev18023247m.g,Xelaev18023247m.g,Xelaev18023247m.g
17341,Xelaev18023248m.g,Xelaev18023248m.g,ABO
17342,Xelaev18023250m.g,rasal2.L,RASAL2
17343,Xelaev18023251m.g,Xelaev18023251m.g,Xelaev18023251m.g
17344,Xelaev18023252m.g,ralgps2.L,RALGPS2
17345,Xelaev18023253m.g,angptl1.L,ANGPTL1
17346,Xelaev18023254m.g,fam20b.L,FAM20B
17347,Xelaev18023255m.g,tor3a.L,TOR3A
17348,Xelaev18023256m.g,abl2.L,ABL2
17349,Xelaev18023257m.g,arpc5.L,MGC83272
17350,Xelaev18023258m.g,ncf2.L,NCF2
17351,Xelaev18023259m.g,smg7.L,SMG7
17352,Xelaev18023260m.g,nmnat2.L,NMNAT2
17353,Xelaev18023261m.g,lamc2.L,LAMC2
17354,Xelaev18023262m.g,Xelaev18023262m.g,Xelaev18023262m.g
17355,Xelaev18023263m.g,lamc1.L,LAMC1
17356,Xelaev18023264m.g,dhx9.L,DHX9
17357,Xelaev18023266m.g,rgs8.L,RGS8
17358,Xelaev18023267m.g,rgs16.L,RGS16
17359,Xelaev18023268m.g,glul-like.1.L,MGC80056
17360,Xelaev18023269m.g,znf91.L,ZNF420
17361,Xelaev18023270m.g,cacna1e.L,CACNA1E
17362,Xelaev18023271m.g,Xelaev18023271m.g,Xelaev18023271m.g
17363,Xelaev18023272m.g,loc100496999.L,LOC101732711
17364,Xelaev18023273m.g,ier5.L,LOC733986
17365,Xelaev18023274m.g,Xelaev18023274m.g,Xelaev18023274m.g
17366,Xelaev18023275m.g,stx6.L,STX6
17367,Xelaev18023276m.g,kiaa1614.L,KIAA1614
17368,Xelaev18023277m.g,xpr1.L,XPR1
17369,Xelaev18023278m.g,acbd6.L,ACBD6
17370,Xelaev18023279m.g,lhx4.L,LHX4
17371,Xelaev18023280m.g,qsox1.L,QSOX1
17372,Xelaev18023281m.g,cep350.L,CEP350
17373,Xelaev18023282m.g,tor1aip1-like.L,TOR1AIP1
17374,Xelaev18023283m.g,tor1aip2.L,TOR1AIP2
17375,Xelaev18023284m.g,Xelaev18023284m.g,Xelaev18023284m.g
17376,Xelaev18023285m.g,loc100497845-like.L,ADAMTSL2
17377,Xelaev18023286m.g,Xetrov90012012m.L,FAM163A
17378,Xelaev18023287m.g,loc100498160.L,TDRD5
17379,Xelaev18023288m.g,nphs2.L,NPHS2
17380,Xelaev18023290m.g,loc100497424.L,TTLL3
17381,Xelaev18023291m.g,soat1.L,SOAT1
17382,Xelaev18023293m.g,frrs1.L,FRRS1
17383,Xelaev18023294m.g,palmd.L,PALMD
17384,Xelaev18023295m.g,loc101732954.L,SLC44A3
17385,Xelaev18023296m.g,cnn3.L,CNN3
17386,Xelaev18023297m.g,alg14.L,ALG14
17387,Xelaev18023298m.g,tmem56.L,TMEM56-B
17388,Xelaev18023300m.g,hccs-like.L,HCCS
17389,Xelaev18023301m.g,rwdd3.L,RWDD3
17390,Xelaev18023302m.g,Xelaev18023302m.g,Xelaev18023302m.g
17391,Xelaev18023303m.g,ptbp2.L,PTBP2
17392,Xelaev18023304m.g,dpyd.L,DPYD
17393,Xelaev18023305m.g,Xelaev18023305m.g,Xelaev18023305m.g
17394,Xelaev18023306m.g,Xelaev18023306m.g,Xelaev18023306m.g
17395,Xelaev18023307m.g,snx7.L,LOC549959
17396,Xelaev18023308m.g,Xelaev18023308m.g,Xelaev18023308m.g
17397,Xelaev18023309m.g,Xelaev18023309m.g,Xelaev18023309m.g
17398,Xelaev18023310m.g,plppr5.L,PLPPR5
17399,Xelaev18023311m.g,loc100489346.L,PLPPR4
17400,Xelaev18023312m.g,f3.L,F3
17401,Xelaev18023313m.g,arhgap29.L,ARHGAP29
17402,Xelaev18023314m.g,abca4.L,ABCA4
17403,Xelaev18023315m.g,MGC146850.L,MGC146850
17404,Xelaev18023316m.g,Xelaev18023316m.g,Xelaev18023316m.g
17405,Xelaev18023317m.g,gclm.L,GCLM
17406,Xelaev18023318m.g,loc100489839-like.L,FRRS1
17407,Xelaev18023319m.g,bcar3.L,BCAR3
17408,Xelaev18023321m.g,fnbp1l.L,FNBP1L
17409,Xelaev18023322m.g,dr1.L,DR1
17410,Xelaev18023323m.g,loc100124812.L,MGC84258
17411,Xelaev18023324m.g,ccdc18.L,SOJO
17412,Xelaev18023326m.g,tmed5.L,TMED5
17413,Xelaev18023327m.g,mtf2.L,TEGG038H11.1-001
17414,Xelaev18023328m.g,Xelaev18023328m.g,Xelaev18023328m.g
17415,Xelaev18023329m.g,fam69a.L,FAM69A
17416,Xelaev18023330m.g,loc100170560.L,LOC100170560
17417,Xelaev18023331m.g,rpl5.L,RPL5-B
17418,Xelaev18023332m.g,evi5.L,EVI5
17419,Xelaev18023333m.g,gfi1.L,GFI1
17420,Xelaev18023334m.g,rpap2.L,RPAP2
17421,Xelaev18023335m.g,glmn.L,GLMN
17422,Xelaev18023336m.g,c1orf146.L,C1ORF146
17423,Xelaev18023337m.g,btbd8.L,KIAA1107
17424,Xelaev18023338m.g,Xelaev18023338m.g,Xelaev18023338m.g
17425,Xelaev18023339m.g,ephx4.L,EPHX4
17426,Xelaev18023340m.g,tgfbr3.L,TGFBR3
17427,Xelaev18023341m.g,Xelaev18023341m.g,Xelaev18023341m.g
17428,Xelaev18023342m.g,Xelaev18023342m.g,TRIM8
17429,Xelaev18023343m.g,cdc7.L,CDC7
17430,Xelaev18023344m.g,hfm1.L,HFM1
17431,Xelaev18023345m.g,Xelaev18023345m.g,Xelaev18023345m.g
17432,Xelaev18023346m.g,znf644.L,ZNF644
17433,Xelaev18023347m.g,Xelaev18023347m.g,Xelaev18023347m.g
17434,Xelaev18023348m.g,barhl2.L,BARHL2
17435,Xelaev18023349m.g,znf326.L,ZNF326
17436,Xelaev18023350m.g,Xelaev18023350m.g,Xelaev18023350m.g
17437,Xelaev18023351m.g,lrrc8d.L,LRRC8D
17438,Xelaev18023352m.g,Xelaev18023352m.g,Xelaev18023352m.g
17439,Xelaev18023353m.g,lrrc8c.L,LOC493197
17440,Xelaev18023354m.g,lrrc8b.L,LRRC8B
17441,Xelaev18023355m.g,ccbl2.L,KYAT3
17442,Xelaev18023356m.g,gtf2b.L,GTF2B
17443,Xelaev18023357m.g,pkn2.L,PKN2
17444,Xelaev18023358m.g,Xelaev18023358m.g,RBM28
17445,Xelaev18023359m.g,loc100488459.L,loc100488459.L
17446,Xelaev18023360m.g,lmo4.L,LMO4.2
17447,Xelaev18023361m.g,Xelaev18023361m.g,Xelaev18023361m.g
17448,Xelaev18023362m.g,hs2st1.L,HS2ST1
17449,Xelaev18023363m.g,Xelaev18023363m.g,Xelaev18023363m.g
17450,Xelaev18023364m.g,sep15.L,SELENOF
17451,Xelaev18023365m.g,sh3glb1.L,SH3GLB1
17452,Xelaev18023366m.g,clca3p-like.L,LOC100158554
17453,Xelaev18023367m.g,Xelaev18023367m.g,XCLCA6
17454,Xelaev18023368m.g,Xelaev18023368m.g,MGC98825
17455,Xelaev18023369m.g,Xelaev18023369m.g,XCLCA6
17456,Xelaev18023370m.g,Xelaev18023370m.g,Xelaev18023370m.g
17457,Xelaev18023371m.g,Xetrov90012112m.L,XCLCA1
17458,Xelaev18023372m.g,Xelaev18023372m.g,XCLCA2
17459,Xelaev18023373m.g,Xelaev18023373m.g,XCLCA2
17460,Xelaev18023374m.g,klhl20.L,KLHL20
17461,Xelaev18023375m.g,ankrd45.L,ANKRD45
17462,Xelaev18023376m.g,prdx6.L,MGC76137
17463,Xelaev18023377m.g,tada1.L,TADA1
17464,Xelaev18023378m.g,Xelaev18023378m.g,Xelaev18023378m.g
17465,Xelaev18023379m.g,Xelaev18023379m.g,Xelaev18023379m.g
17466,Xelaev18023380m.g,Xelaev18023380m.g,TNFSF4
17467,Xelaev18023381m.g,Xelaev18023381m.g,Xelaev18023381m.g
17468,Xelaev18023382m.g,loc100493447.L,loc100493447.L
17469,Xelaev18023383m.g,faslg.L,FASLG
17470,Xelaev18023384m.g,suco.L,SUCO
17471,Xelaev18023385m.g,Xelaev18023385m.g,Xelaev18023385m.g
17472,Xelaev18023386m.g,pigc.L,LOC100036967
17473,Xelaev18023387m.g,Xelaev18023387m.g,LOC101733298
17474,Xelaev18023388m.g,dnm3.L,DNM3
17475,Xelaev18023389m.g,mettl13.L,METTL13
17476,Xelaev18023390m.g,itpa-like.L,ITPA
17477,Xelaev18023391m.g,vamp4.L,VAMP4
17478,Xelaev18023392m.g,myoc.L,MYOC
17479,Xelaev18023393m.g,prrc2c.L,PRRC2C
17480,Xelaev18023394m.g,fmo1.L,MGC89174
17481,Xelaev18023395m.g,fmo3.L,FMO3
17482,Xelaev18023396m.g,fmo2.L,MGC89174
17483,Xelaev18023397m.g,MGC89174.L,MGC89174
17484,Xelaev18023399m.g,loc100489254.L,MGC81930
17485,Xelaev18023400m.g,Xelaev18023400m.g,Xelaev18023400m.g
17486,Xelaev18023401m.g,loc100489107.L,MGC81930
17487,Xelaev18023402m.g,uap1.L,UAP1
17488,Xelaev18023403m.g,nos1ap.L,NOS1AP
17489,Xelaev18023404m.g,rgs4.L,RGS4
17490,Xelaev18023405m.g,rgs5.L,RGS5
17491,Xelaev18023406m.g,nuf2.L,NUF2-A
17492,Xelaev18023407m.g,Xelaev18023407m.g,Xelaev18023407m.g
17493,Xelaev18023408m.g,pbx1.L,PBX1
17494,Xelaev18023409m.g,lmx1a.L,LMX1A
17495,Xelaev18023410m.g,agl.L,AGL
17496,Xelaev18023411m.g,loc100492113.L,FRRS1
17497,Xelaev18023412m.g,loc100488941.L,FRRS1
17498,Xelaev18023413m.g,Xetrov90012156m.L,FRRS1
17499,Xelaev18023414m.g,loc100491943.L,FRRS1
17500,Xelaev18023415m.g,slc35a3.L,SLC35A3.1
17501,Xelaev18023416m.g,hiat1.L,MGC82622
17502,Xelaev18023417m.g,sass6.2.L,SASS6.2
17503,Xelaev18023418m.g,trmt13.L,TRMT13
17504,Xelaev18023419m.g,lrrc39.L,LRRC39
17505,Xelaev18023420m.g,loc101735200.L,TCTEX1D1-A
17506,Xelaev18023421m.g,dbt.L,DBT
17507,Xelaev18023422m.g,rtca.L,RTCA
17508,Xelaev18023423m.g,cdc14a.L,CDC14ALPHA
17509,Xelaev18023424m.g,Xelaev18023424m.g,PSME2
17510,Xelaev18023425m.g,gpr88.L,GPR88
17511,Xelaev18023426m.g,vcam1.L,VCAM1
17512,Xelaev18023427m.g,Xelaev18023427m.g,Xelaev18023427m.g
17513,Xelaev18023428m.g,Xelaev18023428m.g,MGC98825
17514,Xelaev18023429m.g,extl2.L,EXTL2
17515,Xelaev18023430m.g,slc30a7.L,SLC30A7-B
17516,Xelaev18023431m.g,s1pr1.L,S1PR1
17517,Xelaev18023432m.g,Xetrov90012175m.L,Xetrov90012175m.L
17518,Xelaev18023433m.g,Xelaev18023433m.g,Xelaev18023433m.g
17519,Xelaev18023434m.g,olfm3.L,OLFM3
17520,Xelaev18023436m.g,col5a3-like.L,COL11A1
17521,Xelaev18023438m.g,rnpc3-like.1.L,RNPC3
17522,Xelaev18023439m.g,Xelaev18023439m.g,LOC100125163
17523,Xelaev18023440m.g,Xelaev18023440m.g,Xelaev18023440m.g
17524,Xelaev18023441m.g,Xetrov90012184m.L,Xetrov90012184m.L
17525,Xelaev18023442m.g,ntng1.L,NTNG1
17526,Xelaev18023443m.g,vav3.L,VAV3
17527,Xelaev18023444m.g,slc25a24.L,SLC25A24-A
17528,Xelaev18023445m.g,fam102b.L,FAM102B
17529,Xelaev18023446m.g,aspm.L,ASPM
17530,Xelaev18023447m.g,zbtb41.L,ZBTB41
17531,Xelaev18023448m.g,crb1.L,CRB1
17532,Xelaev18023449m.g,dennd1b.L,DENND1B
17533,Xelaev18023450m.g,c1orf53.L,LOC100127772
17534,Xelaev18023452m.g,lhx9.L,LHX9
17535,Xelaev18023453m.g,Xelaev18023453m.g,Xelaev18023453m.g
17536,Xelaev18023454m.g,nek7.L,NEK7
17537,Xelaev18023455m.g,atp6v1g3.L,ATP6V1G3
17538,Xelaev18023456m.g,ptprc.L,PTPRC
17539,Xelaev18023457m.g,Xelaev18023457m.g,Xelaev18023457m.g
17540,Xelaev18023458m.g,Xetrov90012198m.L,Xetrov90012198m.L
17541,Xelaev18023459m.g,Xetrov90028065m.L,Xetrov90028065m.L
17542,Xelaev18023460m.g,nr5a2.L,XFF1RASHORT
17543,Xelaev18023461m.g,Xelaev18023461m.g,Xelaev18023461m.g
17544,Xelaev18023462m.g,unnamed.L,KIF14
17545,Xelaev18023463m.g,ddx59.L,LOC100127243
17546,Xelaev18023464m.g,wdr47.L,WDR47
17547,Xelaev18023465m.g,camsap2.L,CAMSAP2
17548,Xelaev18023467m.g,clcc1.L,LOC397947
